dwell_time_min,cut,replicate,mutant,date,salt,hmgb1
3.2066666666666666,0,9,WT12rss,190411,Mg,80
5.667777777777777,0,9,WT12rss,190411,Mg,80
4.897777777777778,0,9,WT12rss,190411,Mg,80
2.195,0,9,WT12rss,190411,Mg,80
11.525,0,9,WT12rss,190411,Mg,80
4.861111111111111,1,9,WT12rss,190411,Mg,80
0.7422222222222222,0,9,WT12rss,190411,Mg,80
1.3211111111111111,0,10,WT12rss,190411,Mg,80
2.803888888888889,1,10,WT12rss,190411,Mg,80
10.29888888888889,1,10,WT12rss,190411,Mg,80
2.955,1,10,WT12rss,190411,Mg,80
2.9555555555555557,1,10,WT12rss,190411,Mg,80
17.704444444444444,0,10,WT12rss,190411,Mg,80
0.7844444444444445,0,10,WT12rss,190411,Mg,80
1.2327777777777778,0,10,WT12rss,190411,Mg,80
2.0533333333333332,1,11,WT12rss,190411,Mg,80
15.403333333333334,1,11,WT12rss,190411,Mg,80
2.395,1,11,WT12rss,190411,Mg,80
5.056111111111111,1,11,WT12rss,190411,Mg,80
0.7733333333333333,0,12,WT12rss,190411,Mg,80
2.337222222222222,1,13,WT12rss,190411,Mg,80
1.183888888888889,0,13,WT12rss,190411,Mg,80
0.7422222222222222,0,13,WT12rss,190411,Mg,80
2.13,1,14,WT12rss,190411,Mg,80
1.5627777777777778,0,14,WT12rss,190411,Mg,80
1.0983333333333334,0,14,WT12rss,190411,Mg,80
2.0861111111111112,0,15,WT12rss,190411,Mg,80
2.837222222222222,1,15,WT12rss,190411,Mg,80
2.841666666666667,0,15,WT12rss,190411,Mg,80
6.783888888888889,0,16,WT12rss,190411,Mg,80
1.4216666666666666,1,16,WT12rss,190411,Mg,80
0.775,0,16,WT12rss,190411,Mg,80
0.8738888888888889,0,16,WT12rss,190411,Mg,80
6.752777777777778,0,17,WT12rss,190411,Mg,80
6.682222222222222,0,17,WT12rss,190411,Mg,80
0.9144444444444444,1,17,WT12rss,190411,Mg,80
1.0594444444444444,1,17,WT12rss,190411,Mg,80
0.7461111111111111,1,17,WT12rss,190411,Mg,80
1.1955555555555555,1,18,WT12rss,190411,Mg,80
3.3944444444444444,1,19,WT12rss,190411,Mg,80
0.7805555555555556,0,19,WT12rss,190411,Mg,80
0.755,0,19,WT12rss,190411,Mg,80
3.743333333333333,1,19,WT12rss,190411,Mg,80
3.7044444444444444,1,19,WT12rss,190411,Mg,80
4.097222222222222,1,19,WT12rss,190411,Mg,80
1.58,0,19,WT12rss,190411,Mg,80
5.575,1,19,WT12rss,190411,Mg,80
0.76,0,19,WT12rss,190411,Mg,80
1.2266666666666666,0,19,WT12rss,190411,Mg,80
1.2777777777777777,0,19,WT12rss,190411,Mg,80
2.145,1,19,WT12rss,190411,Mg,80
0.8683333333333333,1,19,WT12rss,190411,Mg,80
1.5611111111111111,1,20,WT12rss,190411,Mg,80
0.9127777777777778,0,20,WT12rss,190411,Mg,80
3.0794444444444444,0,20,WT12rss,190411,Mg,80
1.4938888888888888,1,20,WT12rss,190411,Mg,80
0.7683333333333333,0,20,WT12rss,190411,Mg,80
0.9405555555555556,1,20,WT12rss,190411,Mg,80
18.753888888888888,1,21,WT12rss,190411,Mg,80
2.0077777777777777,1,21,WT12rss,190411,Mg,80
45.529444444444444,0,21,WT12rss,190411,Mg,80
4.684444444444445,1,21,WT12rss,190411,Mg,80
2.9155555555555557,1,21,WT12rss,190411,Mg,80
0.7866666666666666,0,21,WT12rss,190411,Mg,80
2.9894444444444446,0,21,WT12rss,190411,Mg,80
0.9872222222222222,0,21,WT12rss,190411,Mg,80
1.5722222222222222,0,21,WT12rss,190411,Mg,80
2.0388888888888888,0,21,WT12rss,190411,Mg,80
13.321666666666667,1,21,WT12rss,190411,Mg,80
3.227222222222222,0,22,WT12rss,190411,Mg,80
1.475,1,23,WT12rss,190411,Mg,80
4.977222222222222,0,23,WT12rss,190411,Mg,80
11.97888888888889,1,23,WT12rss,190411,Mg,80
5.771111111111111,1,23,WT12rss,190411,Mg,80
0.7227777777777777,0,23,WT12rss,190411,Mg,80
1.5316666666666667,0,24,WT12rss,190411,Mg,80
1.4322222222222223,0,24,WT12rss,190411,Mg,80
10.289444444444445,1,24,WT12rss,190411,Mg,80
14.46888888888889,0,24,WT12rss,190411,Mg,80
6.851666666666667,1,24,WT12rss,190411,Mg,80
1.788888888888889,0,25,WT12rss,190411,Mg,80
1.9194444444444445,0,25,WT12rss,190411,Mg,80
3.0327777777777776,1,25,WT12rss,190411,Mg,80
1.4405555555555556,0,26,WT12rss,190411,Mg,80
3.2527777777777778,0,26,WT12rss,190411,Mg,80
11.622222222222222,0,26,WT12rss,190411,Mg,80
2.6044444444444443,1,26,WT12rss,190411,Mg,80
2.796666666666667,1,27,WT12rss,190411,Mg,80
0.7344444444444445,0,1,12NonA4T,180401,Mg,80
2.578888888888889,0,1,12NonA4T,180401,Mg,80
46.32611111111111,1,2,12NonA4T,180401,Mg,80
2.6594444444444445,1,2,12NonA4T,180401,Mg,80
6.113888888888889,1,2,12NonA4T,180401,Mg,80
0.9955555555555555,1,3,12NonA4T,180401,Mg,80
3.647777777777778,0,3,12NonA4T,180401,Mg,80
5.338888888888889,0,3,12NonA4T,180401,Mg,80
8.447222222222223,1,3,12NonA4T,180401,Mg,80
57.61055555555556,0,4,12NonA4T,180401,Mg,80
48.82222222222222,0,1,12SpacT9C,Date Unknown,Mg,80
11.833333333333334,0,1,12SpacT9C,Date Unknown,Mg,80
1.0333333333333334,0,1,12SpacT9C,Date Unknown,Mg,80
1.1155555555555556,0,1,12SpacT9C,Date Unknown,Mg,80
1.7161111111111111,0,1,12SpacT9C,Date Unknown,Mg,80
9.401111111111112,1,1,12SpacT9C,Date Unknown,Mg,80
1.7266666666666666,1,1,12SpacT9C,Date Unknown,Mg,80
1.3444444444444446,1,1,12SpacT9C,Date Unknown,Mg,80
7.012222222222222,0,1,12SpacT9C,Date Unknown,Mg,80
16.675,0,2,12SpacT9C,Date Unknown,Mg,80
2.351111111111111,0,2,12SpacT9C,Date Unknown,Mg,80
2.5544444444444445,0,2,12SpacT9C,Date Unknown,Mg,80
0.7716666666666666,0,2,12SpacT9C,Date Unknown,Mg,80
1.9794444444444443,0,2,12SpacT9C,Date Unknown,Mg,80
8.310555555555556,0,2,12SpacT9C,Date Unknown,Mg,80
3.2127777777777777,0,2,12SpacT9C,Date Unknown,Mg,80
3.6794444444444445,0,3,12SpacT9C,Date Unknown,Mg,80
2.071111111111111,0,3,12SpacT9C,Date Unknown,Mg,80
1.4666666666666666,0,3,12SpacT9C,Date Unknown,Mg,80
4.013333333333334,0,3,12SpacT9C,Date Unknown,Mg,80
2.6566666666666667,0,3,12SpacT9C,Date Unknown,Mg,80
5.477777777777778,0,3,12SpacT9C,Date Unknown,Mg,80
1.305,0,3,12SpacT9C,Date Unknown,Mg,80
3.17,1,3,12SpacT9C,Date Unknown,Mg,80
3.5305555555555554,1,3,12SpacT9C,Date Unknown,Mg,80
0.8027777777777778,0,3,12SpacT9C,Date Unknown,Mg,80
1.2305555555555556,1,3,12SpacT9C,Date Unknown,Mg,80
0.9766666666666667,1,3,12SpacT9C,Date Unknown,Mg,80
5.529444444444445,0,3,12SpacT9C,Date Unknown,Mg,80
2.8205555555555555,1,3,12SpacT9C,Date Unknown,Mg,80
14.833333333333334,0,4,12SpacT9C,Date Unknown,Mg,80
1.2955555555555556,0,4,12SpacT9C,Date Unknown,Mg,80
7.777777777777778,1,4,12SpacT9C,Date Unknown,Mg,80
14.178333333333333,0,4,12SpacT9C,Date Unknown,Mg,80
7.687777777777778,0,4,12SpacT9C,Date Unknown,Mg,80
52.31722222222222,1,4,12SpacT9C,Date Unknown,Mg,80
0.7483333333333333,1,4,12SpacT9C,Date Unknown,Mg,80
0.7294444444444445,0,4,12SpacT9C,Date Unknown,Mg,80
1.9816666666666667,1,4,12SpacT9C,Date Unknown,Mg,80
2.868333333333333,0,4,12SpacT9C,Date Unknown,Mg,80
4.481111111111111,1,1,12SpacC8T,180122,Mg,80
24.215555555555557,0,1,12SpacC8T,180122,Mg,80
0.7277777777777777,0,3,12SpacC8T,180122,Mg,80
0.8377777777777777,0,4,12SpacC8T,180122,Mg,80
0.945,0,4,12SpacC8T,180122,Mg,80
0.7905555555555556,0,4,12SpacC8T,180122,Mg,80
2.8794444444444443,0,4,12SpacC8T,180122,Mg,80
2.3672222222222223,1,5,12SpacC8T,180122,Mg,80
0.7266666666666667,0,5,12SpacC8T,180122,Mg,80
0.7394444444444445,0,5,12SpacC8T,180122,Mg,80
11.30888888888889,1,6,12SpacC8T,180122,Mg,80
0.7155555555555555,0,6,12SpacC8T,180122,Mg,80
0.8794444444444445,0,6,12SpacC8T,180122,Mg,80
3.35,1,7,12SpacC8T,180122,Mg,80
0.7172222222222222,0,7,12SpacC8T,180122,Mg,80
0.7722222222222223,0,7,12SpacC8T,180122,Mg,80
1.6866666666666668,1,7,12SpacC8T,180122,Mg,80
0.7277777777777777,0,1,12SpacC4T,170706,Mg,80
1.2638888888888888,0,1,12SpacC4T,170706,Mg,80
0.7305555555555555,0,1,12SpacC4T,170706,Mg,80
4.651111111111111,1,1,12SpacC4T,170706,Mg,80
0.7172222222222222,0,2,12SpacC4T,170706,Mg,80
4.791111111111111,1,2,12SpacC4T,170706,Mg,80
0.7627777777777778,0,2,12SpacC4T,170706,Mg,80
1.048888888888889,1,2,12SpacC4T,170706,Mg,80
16.285,0,4,12SpacC4T,170706,Mg,80
1.0161111111111112,0,4,12SpacC4T,170706,Mg,80
2.3005555555555555,0,4,12SpacC4T,170706,Mg,80
2.4155555555555557,1,4,12SpacC4T,170706,Mg,80
5.455,0,4,12SpacC4T,170706,Mg,80
5.530555555555556,0,4,12SpacC4T,170706,Mg,80
11.442222222222222,1,4,12SpacC4T,170706,Mg,80
1.4072222222222222,0,4,12SpacC4T,170706,Mg,80
0.78,0,5,12SpacC4T,170706,Mg,80
0.855,0,6,12SpacC4T,170706,Mg,80
0.8338888888888889,0,6,12SpacC4T,170706,Mg,80
0.725,0,6,12SpacC4T,170706,Mg,80
1.0827777777777778,0,7,12SpacC4T,170706,Mg,80
3.683333333333333,0,7,12SpacC4T,170706,Mg,80
13.862777777777778,0,7,12SpacC4T,170706,Mg,80
1.6327777777777779,0,7,12SpacC4T,170706,Mg,80
1.2738888888888888,0,7,12SpacC4T,170706,Mg,80
3.348333333333333,1,7,12SpacC4T,170706,Mg,80
4.326666666666667,1,7,12SpacC4T,170706,Mg,80
0.7166666666666667,0,7,12SpacC4T,170706,Mg,80
1.2655555555555555,0,8,12SpacC4T,170706,Mg,80
0.7661111111111111,0,8,12SpacC4T,170706,Mg,80
1.1366666666666667,1,8,12SpacC4T,170706,Mg,80
0.7544444444444445,0,8,12SpacC4T,170706,Mg,80
3.421111111111111,0,8,12SpacC4T,170706,Mg,80
2.0383333333333336,1,8,12SpacC4T,170706,Mg,80
1.185,0,9,12SpacC4T,170706,Mg,80
0.8055555555555556,0,9,12SpacC4T,170706,Mg,80
2.1772222222222224,0,9,12SpacC4T,170706,Mg,80
1.5755555555555556,1,9,12SpacC4T,170706,Mg,80
0.845,0,9,12SpacC4T,170706,Mg,80
1.2961111111111112,0,9,12SpacC4T,170706,Mg,80
0.9611111111111111,0,9,12SpacC4T,170706,Mg,80
1.0822222222222222,0,9,12SpacC4T,170706,Mg,80
1.1027777777777779,0,9,12SpacC4T,170706,Mg,80
4.428888888888889,0,9,12SpacC4T,170706,Mg,80
3.0205555555555557,0,9,12SpacC4T,170706,Mg,80
2.181111111111111,0,9,12SpacC4T,170706,Mg,80
6.560555555555555,1,9,12SpacC4T,170706,Mg,80
4.08,1,9,12SpacC4T,170706,Mg,80
4.049444444444444,0,10,12SpacC4T,170706,Mg,80
12.862222222222222,0,11,12SpacC4T,170706,Mg,80
3.6038888888888887,1,11,12SpacC4T,170706,Mg,80
7.6338888888888885,1,11,12SpacC4T,170706,Mg,80
2.0183333333333335,0,11,12SpacC4T,170706,Mg,80
1.6372222222222221,0,11,12SpacC4T,170706,Mg,80
0.7377777777777778,0,11,12SpacC4T,170706,Mg,80
1.9033333333333333,0,11,12SpacC4T,170706,Mg,80
1.1572222222222222,0,11,12SpacC4T,170706,Mg,80
1.0027777777777778,0,11,12SpacC4T,170706,Mg,80
7.146111111111111,0,11,12SpacC4T,170706,Mg,80
4.902222222222222,0,11,12SpacC4T,170706,Mg,80
7.846111111111111,0,11,12SpacC4T,170706,Mg,80
3.1444444444444444,0,11,12SpacC4T,170706,Mg,80
6.4494444444444445,0,11,12SpacC4T,170706,Mg,80
4.564444444444445,1,11,12SpacC4T,170706,Mg,80
1.8505555555555555,1,11,12SpacC4T,170706,Mg,80
5.772777777777778,0,11,12SpacC4T,170706,Mg,80
13.007222222222222,0,11,12SpacC4T,170706,Mg,80
3.062222222222222,1,11,12SpacC4T,170706,Mg,80
1.5338888888888889,0,11,12SpacC4T,170706,Mg,80
1.0133333333333334,0,11,12SpacC4T,170706,Mg,80
4.942777777777778,0,11,12SpacC4T,170706,Mg,80
1.5722222222222222,1,11,12SpacC4T,170706,Mg,80
0.72,0,11,12SpacC4T,170706,Mg,80
0.7394444444444445,0,11,12SpacC4T,170706,Mg,80
2.5838888888888887,1,11,12SpacC4T,170706,Mg,80
2.56,1,11,12SpacC4T,170706,Mg,80
1.14,1,11,12SpacC4T,170706,Mg,80
0.94,1,11,12SpacC4T,170706,Mg,80
1.9466666666666668,1,12,12SpacC4T,170706,Mg,80
1.1855555555555555,1,12,12SpacC4T,170706,Mg,80
1.008888888888889,1,12,12SpacC4T,170706,Mg,80
1.1005555555555555,1,12,12SpacC4T,170706,Mg,80
1.603888888888889,1,12,12SpacC4T,170706,Mg,80
4.161666666666667,1,12,12SpacC4T,170706,Mg,80
12.83,1,12,12SpacC4T,170706,Mg,80
0.7322222222222222,0,12,12SpacC4T,170706,Mg,80
0.9322222222222222,0,12,12SpacC4T,170706,Mg,80
0.7927777777777778,0,12,12SpacC4T,170706,Mg,80
3.3738888888888887,0,12,12SpacC4T,170706,Mg,80
15.868333333333334,0,12,12SpacC4T,170706,Mg,80
0.7472222222222222,0,12,12SpacC4T,170706,Mg,80
3.2455555555555557,1,12,12SpacC4T,170706,Mg,80
1.8416666666666666,0,12,12SpacC4T,170706,Mg,80
1.1705555555555556,0,12,12SpacC4T,170706,Mg,80
1.863888888888889,0,12,12SpacC4T,170706,Mg,80
1.3816666666666666,0,12,12SpacC4T,170706,Mg,80
2.2616666666666667,1,12,12SpacC4T,170706,Mg,80
0.9994444444444445,1,12,12SpacC4T,170706,Mg,80
1.5605555555555555,0,12,12SpacC4T,170706,Mg,80
4.365555555555556,0,12,12SpacC4T,170706,Mg,80
6.8,1,12,12SpacC4T,170706,Mg,80
1.2833333333333334,1,12,12SpacC4T,170706,Mg,80
3.883888888888889,1,12,12SpacC4T,170706,Mg,80
2.6777777777777776,0,13,12SpacC4T,170706,Mg,80
34.93222222222222,0,13,12SpacC4T,170706,Mg,80
20.699444444444445,0,13,12SpacC4T,170706,Mg,80
0.9466666666666667,1,13,12SpacC4T,170706,Mg,80
1.8155555555555556,1,13,12SpacC4T,170706,Mg,80
12.389444444444445,1,13,12SpacC4T,170706,Mg,80
8.076666666666666,1,13,12SpacC4T,170706,Mg,80
5.6177777777777775,1,13,12SpacC4T,170706,Mg,80
1.2333333333333334,0,13,12SpacC4T,170706,Mg,80
21.525555555555556,1,13,12SpacC4T,170706,Mg,80
4.257777777777778,1,13,12SpacC4T,170706,Mg,80
1.05,1,13,12SpacC4T,170706,Mg,80
0.95,0,13,12SpacC4T,170706,Mg,80
2.181111111111111,1,1,12SpacC4G,170620,Mg,80
0.7661111111111111,0,1,12SpacC4G,170620,Mg,80
0.9266666666666666,1,1,12SpacC4G,170620,Mg,80
0.8161111111111111,0,1,12SpacC4G,170620,Mg,80
0.7305555555555555,0,2,12SpacC4G,170620,Mg,80
1.9016666666666666,0,3,12SpacC4G,170620,Mg,80
0.7994444444444444,0,3,12SpacC4G,170620,Mg,80
0.7505555555555555,0,3,12SpacC4G,170620,Mg,80
0.755,0,4,12SpacC4G,170620,Mg,80
0.7688888888888888,0,4,12SpacC4G,170620,Mg,80
3.5083333333333333,0,4,12SpacC4G,170620,Mg,80
3.0388888888888888,0,4,12SpacC4G,170620,Mg,80
3.1,0,4,12SpacC4G,170620,Mg,80
1.7772222222222223,0,4,12SpacC4G,170620,Mg,80
1.1666666666666667,0,4,12SpacC4G,170620,Mg,80
1.8244444444444445,0,4,12SpacC4G,170620,Mg,80
0.9994444444444445,0,4,12SpacC4G,170620,Mg,80
1.2977777777777777,0,4,12SpacC4G,170620,Mg,80
3.0011111111111113,0,4,12SpacC4G,170620,Mg,80
2.2133333333333334,0,4,12SpacC4G,170620,Mg,80
1.9861111111111112,0,4,12SpacC4G,170620,Mg,80
6.691666666666666,0,4,12SpacC4G,170620,Mg,80
3.661111111111111,1,5,12SpacC4G,170620,Mg,80
0.7405555555555555,0,5,12SpacC4G,170620,Mg,80
1.3488888888888888,1,5,12SpacC4G,170620,Mg,80
1.01,0,5,12SpacC4G,170620,Mg,80
1.3472222222222223,0,5,12SpacC4G,170620,Mg,80
0.75,0,5,12SpacC4G,170620,Mg,80
1.3983333333333334,1,6,12SpacC4G,170620,Mg,80
15.157222222222222,1,7,12SpacC4G,170620,Mg,80
0.7861111111111111,0,8,12SpacC4G,170620,Mg,80
3.565,0,9,12SpacC4G,170620,Mg,80
20.049444444444443,0,9,12SpacC4G,170620,Mg,80
0.7744444444444445,0,9,12SpacC4G,170620,Mg,80
0.77,0,10,12SpacC4G,170620,Mg,80
2.0683333333333334,0,10,12SpacC4G,170620,Mg,80
0.7927777777777778,0,10,12SpacC4G,170620,Mg,80
0.7322222222222222,0,10,12SpacC4G,170620,Mg,80
1.458888888888889,1,1,12SpacA12C,170615,Mg,80
9.807222222222222,0,1,12SpacA12C,170615,Mg,80
4.070555555555556,0,3,12SpacA12C,170615,Mg,80
1.1983333333333333,1,3,12SpacA12C,170615,Mg,80
1.6933333333333334,0,4,12SpacA12C,170615,Mg,80
4.6033333333333335,1,4,12SpacA12C,170615,Mg,80
1.4927777777777778,0,4,12SpacA12C,170615,Mg,80
2.0394444444444444,1,4,12SpacA12C,170615,Mg,80
0.7155555555555555,0,4,12SpacA12C,170615,Mg,80
1.7105555555555556,1,5,12SpacA12C,170615,Mg,80
4.823333333333333,1,5,12SpacA12C,170615,Mg,80
0.8916666666666667,0,6,12SpacA12C,170615,Mg,80
0.9144444444444444,0,6,12SpacA12C,170615,Mg,80
27.7,1,6,12SpacA12C,170615,Mg,80
1.0966666666666667,0,6,12SpacA12C,170615,Mg,80
3.5605555555555557,0,1,V19-93,190521,Mg,80
8.552222222222222,0,2,V19-93,190521,Mg,80
1.6427777777777777,1,3,V19-93,190521,Mg,80
1.8183333333333334,0,3,V19-93,190521,Mg,80
1.7522222222222221,1,3,V19-93,190521,Mg,80
4.4,1,3,V19-93,190521,Mg,80
2.635,1,4,V19-93,190521,Mg,80
1.8988888888888888,1,5,V19-93,190521,Mg,80
3.5094444444444446,1,5,V19-93,190521,Mg,80
1.8788888888888888,1,5,V19-93,190521,Mg,80
3.1777777777777776,1,5,V19-93,190521,Mg,80
4.435,1,5,V19-93,190521,Mg,80
2.6105555555555555,1,6,V19-93,190521,Mg,80
0.8444444444444444,0,7,V19-93,190521,Mg,80
4.416666666666667,1,7,V19-93,190521,Mg,80
0.735,0,7,V19-93,190521,Mg,80
1.5872222222222223,0,7,V19-93,190521,Mg,80
1.5777777777777777,0,7,V19-93,190521,Mg,80
5.718333333333334,1,7,V19-93,190521,Mg,80
1.9622222222222223,1,7,V19-93,190521,Mg,80
12.86888888888889,1,8,V19-93,190521,Mg,80
1.3433333333333333,0,8,V19-93,190521,Mg,80
2.528888888888889,0,9,V19-93,190521,Mg,80
3.3761111111111113,0,9,V19-93,190521,Mg,80
1.05,0,9,V19-93,190521,Mg,80
17.657222222222224,0,9,V19-93,190521,Mg,80
1.1755555555555555,0,9,V19-93,190521,Mg,80
0.9283333333333333,0,9,V19-93,190521,Mg,80
6.275,0,9,V19-93,190521,Mg,80
12.808333333333334,0,9,V19-93,190521,Mg,80
38.86055555555556,0,9,V19-93,190521,Mg,80
4.586666666666667,0,9,V19-93,190521,Mg,80
2.257222222222222,0,9,V19-93,190521,Mg,80
10.915,1,9,V19-93,190521,Mg,80
1.3477777777777777,1,10,V19-93,190521,Mg,80
0.765,0,10,V19-93,190521,Mg,80
2.387777777777778,1,10,V19-93,190521,Mg,80
1.4555555555555555,1,10,V19-93,190521,Mg,80
2.5766666666666667,1,10,V19-93,190521,Mg,80
24.67222222222222,1,11,V19-93,190521,Mg,80
0.86,0,11,V19-93,190521,Mg,80
5.4783333333333335,0,12,V19-93,190521,Mg,80
3.141111111111111,1,12,V19-93,190521,Mg,80
28.156111111111112,0,13,V19-93,190521,Mg,80
27.133333333333333,0,13,V19-93,190521,Mg,80
26.623333333333335,0,13,V19-93,190521,Mg,80
2.2594444444444446,1,13,V19-93,190521,Mg,80
1.1616666666666666,0,13,V19-93,190521,Mg,80
14.266111111111112,0,13,V19-93,190521,Mg,80
10.336666666666666,0,13,V19-93,190521,Mg,80
25.553333333333335,0,13,V19-93,190521,Mg,80
4.541111111111111,0,13,V19-93,190521,Mg,80
22.712777777777777,1,14,V19-93,190521,Mg,80
1.3977777777777778,1,14,V19-93,190521,Mg,80
4.704444444444444,1,14,V19-93,190521,Mg,80
4.336111111111111,1,14,V19-93,190521,Mg,80
3.091111111111111,1,3,12SpacA7G,180118,Mg,80
2.1105555555555555,1,3,12SpacA7G,180118,Mg,80
0.8572222222222222,0,4,12SpacA7G,180118,Mg,80
5.546111111111111,1,4,12SpacA7G,180118,Mg,80
4.482222222222222,1,4,12SpacA7G,180118,Mg,80
0.7272222222222222,0,5,12SpacA7G,180118,Mg,80
1.528888888888889,1,5,12SpacA7G,180118,Mg,80
5.207777777777777,1,6,12SpacA7G,180118,Mg,80
1.865,1,6,12SpacA7G,180118,Mg,80
22.265,1,7,12SpacA7G,180118,Mg,80
6.289444444444444,1,7,12SpacA7G,180118,Mg,80
0.77,0,7,12SpacA7G,180118,Mg,80
7.072222222222222,0,7,12SpacA7G,180118,Mg,80
9.44,1,8,12SpacA7G,180118,Mg,80
0.8111111111111111,0,8,12SpacA7G,180118,Mg,80
2.7916666666666665,0,8,12SpacA7G,180118,Mg,80
0.9722222222222222,1,2,12HeptT6A,160902,Mg,80
0.7505555555555555,0,7,12HeptT6A,160902,Mg,80
2.897222222222222,0,1,12HeptG7C,160804,Mg,80
9.677222222222222,1,1,12HeptG7C,160804,Mg,80
7.134444444444444,1,1,12HeptG7C,160804,Mg,80
1.0172222222222222,0,1,12HeptG7C,160804,Mg,80
3.7655555555555558,0,1,12HeptG7C,160804,Mg,80
1.4388888888888889,0,1,12HeptG7C,160804,Mg,80
5.354444444444445,1,1,12HeptG7C,160804,Mg,80
0.8655555555555555,0,1,12HeptG7C,160804,Mg,80
4.895,1,2,12HeptG7C,160804,Mg,80
3.402222222222222,1,2,12HeptG7C,160804,Mg,80
2.022222222222222,1,2,12HeptG7C,160804,Mg,80
10.495555555555555,0,3,12HeptG7C,160804,Mg,80
7.961666666666667,0,3,12HeptG7C,160804,Mg,80
17.08111111111111,0,3,12HeptG7C,160804,Mg,80
2.7955555555555556,1,3,12HeptG7C,160804,Mg,80
0.7366666666666667,0,3,12HeptG7C,160804,Mg,80
2.9116666666666666,0,3,12HeptG7C,160804,Mg,80
1.0061111111111112,0,3,12HeptG7C,160804,Mg,80
2.293888888888889,0,3,12HeptG7C,160804,Mg,80
1.5705555555555555,0,3,12HeptG7C,160804,Mg,80
1.2355555555555555,0,3,12HeptG7C,160804,Mg,80
1.3716666666666666,0,3,12HeptG7C,160804,Mg,80
0.7633333333333333,0,3,12HeptG7C,160804,Mg,80
2.9922222222222223,1,3,12HeptG7C,160804,Mg,80
17.602777777777778,1,3,12HeptG7C,160804,Mg,80
1.2683333333333333,0,3,12HeptG7C,160804,Mg,80
5.141666666666667,1,3,12HeptG7C,160804,Mg,80
4.088333333333333,1,1,12SpacT9G,180403,Mg,80
12.550555555555556,1,2,12SpacT9G,180403,Mg,80
1.5605555555555555,1,2,12SpacT9G,180403,Mg,80
0.7772222222222223,1,2,12SpacT9G,180403,Mg,80
0.8605555555555555,1,3,12SpacT9G,180403,Mg,80
3.2583333333333333,0,3,12SpacT9G,180403,Mg,80
2.3233333333333333,1,3,12SpacT9G,180403,Mg,80
1.175,0,1,12NonA5T,161115,Mg,80
13.730555555555556,0,1,12NonA5T,161115,Mg,80
1.4027777777777777,0,1,12NonA5T,161115,Mg,80
2.446111111111111,0,1,12NonA5T,161115,Mg,80
0.8688888888888889,0,1,12NonA5T,161115,Mg,80
9.869444444444444,0,1,12NonA5T,161115,Mg,80
0.8861111111111111,0,2,12NonA5T,161115,Mg,80
1.6205555555555555,0,2,12NonA5T,161115,Mg,80
3.12,0,2,12NonA5T,161115,Mg,80
27.296666666666667,0,2,12NonA5T,161115,Mg,80
3.5883333333333334,0,2,12NonA5T,161115,Mg,80
1.7144444444444444,0,2,12NonA5T,161115,Mg,80
2.063888888888889,0,2,12NonA5T,161115,Mg,80
2.361666666666667,0,2,12NonA5T,161115,Mg,80
3.5766666666666667,0,2,12NonA5T,161115,Mg,80
1.775,0,2,12NonA5T,161115,Mg,80
1.3594444444444445,1,2,12NonA5T,161115,Mg,80
2.97,1,3,12NonA5T,161115,Mg,80
0.7761111111111111,0,3,12NonA5T,161115,Mg,80
1.25,1,3,12NonA5T,161115,Mg,80
2.493888888888889,1,3,12NonA5T,161115,Mg,80
2.6333333333333333,1,3,12NonA5T,161115,Mg,80
5.362777777777778,1,3,12NonA5T,161115,Mg,80
2.0055555555555555,1,3,12NonA5T,161115,Mg,80
6.63,0,4,12NonA5T,161115,Mg,80
0.72,0,4,12NonA5T,161115,Mg,80
1.76,1,4,12NonA5T,161115,Mg,80
1.3733333333333333,0,5,12NonA5T,161115,Mg,80
1.173888888888889,1,5,12NonA5T,161115,Mg,80
0.7638888888888888,0,5,12NonA5T,161115,Mg,80
3.743333333333333,1,5,12NonA5T,161115,Mg,80
1.1316666666666666,0,7,12NonA5T,161115,Mg,80
4.082222222222223,0,7,12NonA5T,161115,Mg,80
7.943333333333333,0,7,12NonA5T,161115,Mg,80
13.292777777777777,0,7,12NonA5T,161115,Mg,80
8.217777777777778,1,7,12NonA5T,161115,Mg,80
1.8,0,7,12NonA5T,161115,Mg,80
5.181666666666667,1,7,12NonA5T,161115,Mg,80
0.7372222222222222,0,7,12NonA5T,161115,Mg,80
2.5083333333333333,1,7,12NonA5T,161115,Mg,80
3.3144444444444443,1,8,12NonA5T,161115,Mg,80
3.523888888888889,0,8,12NonA5T,161115,Mg,80
0.9922222222222222,0,8,12NonA5T,161115,Mg,80
1.0927777777777778,0,8,12NonA5T,161115,Mg,80
2.477777777777778,0,8,12NonA5T,161115,Mg,80
1.1122222222222222,0,8,12NonA5T,161115,Mg,80
0.7961111111111111,0,8,12NonA5T,161115,Mg,80
6.775,0,8,12NonA5T,161115,Mg,80
1.163888888888889,0,8,12NonA5T,161115,Mg,80
2.2288888888888887,0,8,12NonA5T,161115,Mg,80
1.6066666666666667,0,8,12NonA5T,161115,Mg,80
0.8922222222222222,0,8,12NonA5T,161115,Mg,80
5.981111111111111,0,8,12NonA5T,161115,Mg,80
2.2583333333333333,1,8,12NonA5T,161115,Mg,80
4.559444444444445,1,8,12NonA5T,161115,Mg,80
6.710555555555556,1,1,V6-17,180312,Mg,80
26.940555555555555,0,1,V6-17,180312,Mg,80
1.2733333333333334,1,1,V6-17,180312,Mg,80
